# Q1 =   100.0000 , Q2 =   100.0000
# x  F3Wp(LO) F3Wm(LO) F3Wp(NLO) F3Wm(NLO) F3Wp(NNLO) F3Wm(NNLO) F3Wp(N3LO) F3Wm(N3LO) F3Z(LO) F3Z(NLO) F3Z(NNLO) F3Z(N3LO)
    1.000000316960E-05   -1.537050778108E+05    1.575757354655E+05    4.044029360220E+03   -4.111676101380E+03    6.910531077414E+02   -7.020988110220E+02    1.228750107004E+02   -1.248002472812E+02    1.016856033716E+03   -1.892177406913E+01   -2.975922993680E+00   -5.036145298815E-01
    1.122018806381E-05   -1.315077379288E+05    1.351263663779E+05    3.510585569256E+03   -3.574056375648E+03    5.886607861882E+02   -5.991896743742E+02    1.033751820373E+02   -1.052858006811E+02    9.504311437390E+02   -1.775020620597E+01   -2.832807099582E+00   -5.093044648908E-01
    1.258925802843E-05   -1.126195348250E+05    1.160020249743E+05    3.061513426061E+03   -3.120962267168E+03    5.040640622550E+02   -5.140182895577E+02    8.762605691190E+01   -8.948039588726E+01    8.881785410046E+02   -1.662284596984E+01   -2.677222592791E+00   -5.036684627739E-01
    1.412537978909E-05   -9.654937495251E+04    9.971067162624E+04    2.676544398889E+03   -2.732387648928E+03    4.315730452867E+02   -4.410381233363E+02    7.406878492634E+01   -7.587838460608E+01    8.298511827592E+02   -1.560099501042E+01   -2.542649692883E+00   -4.993134440049E-01
    1.584893674715E-05   -8.286385948146E+04    8.581854905389E+04    2.348715000601E+03   -2.401129088148E+03    3.698426011039E+02   -3.788597872406E+02    6.238701622805E+01   -6.415858658885E+01    7.753409848511E+02   -1.462839330889E+01   -2.418650110084E+00   -4.952413416474E-01
    1.778279945500E-05   -7.120874927900E+04    7.397008288746E+04    2.071649272365E+03   -2.120693499853E+03    3.188116712348E+02   -3.273251811144E+02    5.269386283441E+01   -5.440059542496E+01    7.243121382450E+02   -1.367765233017E+01   -2.282402998208E+00   -4.837086532098E-01
    1.995262909442E-05   -6.128576732101E+04    6.386588509853E+04    1.832797207372E+03   -1.878861165939E+03    2.754095667407E+02   -2.834901590589E+02    4.421830613246E+01   -4.586688991296E+01    6.764834022647E+02   -1.282645215495E+01   -2.163666987713E+00   -4.727331287139E-01
    2.238721798482E-05   -5.282966911350E+04    5.524053617073E+04    1.628833023007E+03   -1.672137874387E+03    2.398781830075E+02   -2.475786569349E+02    3.727518283329E+01   -3.887263612241E+01    6.317948568433E+02   -1.203495625280E+01   -2.058100066373E+00   -4.624698856028E-01
    2.511887163984E-05   -4.563411138748E+04    4.788694260668E+04    1.454896935154E+03   -1.495441568912E+03    2.141861807150E+02   -2.214747090849E+02    3.272781622800E+01   -3.426565855343E+01    5.900512937212E+02   -1.125081883480E+01   -1.945610132095E+00   -4.493177377782E-01
    2.818383744181E-05   -3.951685794780E+04    4.162160281676E+04    1.284592317727E+03   -1.322642062184E+03    1.904003347579E+02   -1.973065612677E+02    2.923719779607E+01   -3.071019778381E+01    5.509380750581E+02   -1.053784512604E+01   -1.841050338150E+00   -4.342109775475E-01
