# Q1 =   100.0000 , Q2 =   500.0000
# x  F3Wp(LO) F3Wm(LO) F3Wp(NLO) F3Wm(NLO) F3Wp(NNLO) F3Wm(NNLO) F3Z(LO) F3Z(NLO) F3Z(NNLO)
    1.000000316960E-05   -4.897126597277E+04    4.913469084670E+04    1.028774528279E+02   -1.003071359087E+02    6.369360130814E-01   -6.135726144937E-01    4.229435370965E+01    6.622997457209E-01    5.961905097947E-03
    1.059254059240E-05   -4.596128194918E+04    4.612283579101E+04    9.663818245540E+01   -9.411602546494E+01    5.982557485396E-01   -5.757285532566E-01    4.181012731589E+01    6.498533444036E-01    5.747523998794E-03
    1.122018806381E-05   -4.313604341130E+04    4.329574762334E+04    9.078024791102E+01   -8.830558861580E+01    5.619305483679E-01   -5.402165800929E-01    4.133143971827E+01    6.375783294942E-01    5.539057009249E-03
    1.188502598494E-05   -4.048421408424E+04    4.064208982309E+04    8.528027235752E+01   -8.285245610385E+01    5.278165005621E-01   -5.068932548409E-01    4.085822732165E+01    6.254727393580E-01    5.336382274421E-03
    1.258925802843E-05   -3.799515326462E+04    3.815122144393E+04    8.011631305928E+01   -7.773469268640E+01    4.957785096636E-01   -4.756239468374E-01    4.039042724975E+01    6.135346348466E-01    5.139379763156E-03
    1.333521844269E-05   -3.565887315289E+04    3.581315444615E+04    7.526777341476E+01   -7.293170916893E+01    4.656897561521E-01   -4.462822943909E-01    3.992797733647E+01    6.017620990438E-01    4.947931247224E-03
    1.412537978909E-05   -3.346599878825E+04    3.361851363147E+04    7.071532035446E+01   -6.842417980406E+01    4.374311888078E-01   -4.187496972243E-01    3.947081611737E+01    5.901532370107E-01    4.761920280416E-03
    1.496236113743E-05   -3.140773044596E+04    3.155849904035E+04    6.644080681581E+01   -6.419396476737E+01    4.108910482734E-01   -3.929148401158E-01    3.901888282115E+01    5.787061755412E-01    4.581232178246E-03
    1.584893674715E-05   -2.947580834191E+04    2.962485065655E+04    6.242719897473E+01   -6.022403738994E+01    3.859644198457E-01   -3.686732457690E-01    3.857211736118E+01    5.674190629124E-01    4.405753997556E-03
    1.678804526291E-05   -2.766247950549E+04    2.780981527992E+04    5.865850794759E+01   -5.649841586118E+01    3.625528137390E-01   -3.459268551530E-01    3.813046032721E+01    5.562900686453E-01    4.235374516618E-03
    1.778279945500E-05   -2.596046667517E+04    2.610611542199E+04    5.511972566328E+01   -5.300209910195E+01    3.405637709743E-01   -3.245836334687E-01    3.769385297707E+01    5.453173832625E-01    4.069984215258E-03
    1.883649653694E-05   -2.436293911472E+04    2.450692012213E+04    5.179676469519E+01   -4.972100659730E+01    3.199104936021E-01   -3.045572004471E-01    3.726223722843E+01    5.344992180528E-01    3.909475255311E-03
    1.995262909442E-05   -2.286348521636E+04    2.300581755069E+04    4.867640177701E+01   -4.664192191332E+01    3.005114975644E-01   -2.857664832857E-01    3.683555565066E+01    5.238338048375E-01    3.753741461305E-03
    2.113489666185E-05   -2.145608678256E+04    2.159678929073E+04    4.574622477965E+01   -4.375243967485E+01    2.822902868240E-01   -2.681353908522E-01    3.641375145681E+01    5.133193957390E-01    3.602678301269E-03
    2.238721798482E-05   -2.013509488709E+04    2.027418619912E+04    4.299458294388E+01   -4.104091579907E+01    2.651750475024E-01   -2.515925078950E-01    3.599676849550E+01    5.029542629529E-01    3.456182867863E-03
    2.371374400920E-05   -1.889520721739E+04    1.903270574878E+04    4.041054016705E+01   -3.849642078301E+01    2.490983607845E-01   -2.360708080207E-01    3.558455124307E+01    4.927366985237E-01    3.314153859658E-03
    2.511887163984E-05   -1.773144680860E+04    1.786737076275E+04    3.798383115898E+01   -3.610869586041E+01    2.339969334555E-01   -2.215073843017E-01    3.517704479556E+01    4.826650141218E-01    3.176491562636E-03
    2.660725831458E-05   -1.663914207417E+04    1.677350944474E+04    3.570482027089E+01   -3.386811183138E+01    2.198113448637E-01   -2.078431963109E-01    3.477419486101E+01    4.727375408243E-01    3.043097831906E-03
    2.818383744181E-05   -1.561390807560E+04    1.574673664884E+04    3.356446287921E+01   -3.176563044715E+01    2.064858095842E-01   -1.950228328535E-01    3.437594775154E+01    4.629526288993E-01    2.913876073631E-03
    2.985383475271E-05   -1.465162893189E+04    1.478293628897E+04    3.155426911892E+01   -2.979276814417E+01    1.939679545202E-01   -1.829942891393E-01    3.398225037575E+01    4.533086475914E-01    2.788731227123E-03
    3.162278562252E-05   -1.374844131062E+04    1.387824482988E+04    2.966626984697E+01   -2.794156200835E+01    1.822086097096E-01   -1.717087576557E-01    3.359305023091E+01    4.438039849115E-01    2.667569747204E-03
    3.349655341806E-05   -1.290071893201E+04    1.302903579121E+04    2.789298469410E+01   -2.620453782772E+01    1.711616119637E-01   -1.611204318759E-01    3.320829539545E+01    4.344370474279E-01    2.550299586659E-03
    3.548134893245E-05   -1.210505802454E+04    1.223190520310E+04    2.622739207854E+01   -2.457468010692E+01    1.607836205646E-01   -1.511863220212E-01    3.282793452127E+01    4.252062600626E-01    2.436830179021E-03
    3.758375097145E-05   -1.135826367056E+04    1.148365795173E+04    2.466290105452E+01   -2.304540391644E+01    1.510339442352E-01   -1.418660820985E-01    3.245191682623E+01    4.161100658872E-01    2.327072421410E-03
    3.981072815955E-05   -1.065733699120E+04    1.078129496423E+04    2.319332489112E+01   -2.161052847231E+01    1.418743787451E-01   -1.331218475708E-01    3.208019208669E+01    4.071469259245E-01    2.220938657663E-03
    4.216966203819E-05   -9.999463119733E+03    1.012200118200E+04    2.181285627685E+01   -2.026425234140E+01    1.332690545050E-01   -1.249180830163E-01    3.171271062997E+01    3.983153189509E-01    2.118342661599E-03
    4.466837153263E-05   -9.381999910022E+03    9.503134269142E+03    2.051604403948E+01   -1.900113016203E+01    1.251842934744E-01   -1.172214391000E-01    3.134942332696E+01    3.896137413029E-01    2.019199620495E-03
    4.731513886856E-05   -8.802467338656E+03    8.922214014544E+03    1.929777129625E+01   -1.781605079488E+01    1.175884748581E-01   -1.100006183336E-01    3.099028158472E+01    3.810407066849E-01    1.923426118717E-03
    5.011873702437E-05   -8.258537557359E+03    8.376912384284E+03    1.815323494459E+01   -1.670421681449E+01    1.104519090419E-01   -1.032262490731E-01    3.063523733909E+01    3.725947459818E-01    1.830940121567E-03
    5.308845881011E-05   -7.748025556675E+03    7.865044185280E+03    1.707792641327E+01   -1.566112526108E+01    1.037467192722E-01   -9.687076726092E-02    3.028424304736E+01    3.642744070721E-01    1.741660959280E-03
    5.623414766941E-05   -7.268880398809E+03    7.384558298100E+03    1.606761358675E+01   -1.468254956567E+01    9.744673054798E-02   -9.090830537819E-02    2.993725168093E+01    3.560782546454E-01    1.655509311203E-03
    5.956623030659E-05   -6.819176993725E+03    6.933529453030E+03    1.511832384978E+01   -1.376452259529E+01    9.152736539404E-02   -8.531458827921E-02    2.959421671805E+01    3.480048700219E-01    1.572407190152E-03
    6.309575124703E-05   -6.397108376865E+03    6.510150507770E+03    1.422632816602E+01   -1.290332073239E+01    8.596554599128E-02   -8.006683538088E-02    2.925509213648E+01    3.400528509753E-01    1.492277926953E-03
