# Q1 =   100.0000 , Q2 =   500.0000
# x  F2Wp(LO) F2Wm(LO) F2Wp(NLO) F2Wm(NLO) F2Wp(NNLO) F2Wm(NNLO) F2Z(LO) F2Z(NLO) F2Z(NNLO)
    1.000000316960E-05    2.945353148012E+00    2.944944578037E+00    9.571713726704E-04    9.547529939443E-04   -9.111253359448E-06   -9.119724071975E-06    1.998518815108E+00    8.365436985011E-04   -7.700613268225E-06
    1.059254059240E-05    2.928489762616E+00    2.928061937712E+00    9.515294360152E-04    9.490119775407E-04   -9.162691159546E-06   -9.171413438095E-06    1.987067705536E+00    8.315426274903E-04   -7.744916205560E-06
    1.122018806381E-05    2.911725116957E+00    2.911277129709E+00    9.459163851194E-04    9.432920006283E-04   -9.213477249527E-06   -9.222457172007E-06    1.975683232387E+00    8.265611331416E-04   -7.788664484186E-06
    1.188502598494E-05    2.895058732304E+00    2.894589632536E+00    9.403260517668E-04    9.375924223020E-04   -9.263593866828E-06   -9.272837645540E-06    1.964365053508E+00    8.215987040245E-04   -7.831843550347E-06
    1.258925802843E-05    2.878490136629E+00    2.877998929390E+00    9.347597292013E-04    9.319087217497E-04   -9.313034803612E-06   -9.322548716659E-06    1.953112830484E+00    8.166548152533E-04   -7.874447992482E-06
    1.333521844269E-05    2.862018864744E+00    2.861504508197E+00    9.292171057234E-04    9.262518088481E-04   -9.361790052575E-06   -9.371580458142E-06    1.941926228686E+00    8.117289279499E-04   -7.916469279998E-06
    1.412537978909E-05    2.845644458444E+00    2.845105861658E+00    9.236975571095E-04    9.206094008570E-04   -9.409849769131E-06   -9.419923102944E-06    1.930804917333E+00    8.068177825078E-04   -7.957899079177E-06
    1.496236113743E-05    2.829366466658E+00    2.828802487297E+00    9.182005436761E-04    9.149846442622E-04   -9.457203570624E-06   -9.467566343111E-06    1.919748569551E+00    8.019289289464E-04   -7.998728575459E-06
    1.584893674715E-05    2.813184445610E+00    2.812593887507E+00    9.127255110331E-04    9.093768027184E-04   -9.503840702298E-06   -9.514499495569E-06    1.908756862439E+00    7.970536644767E-04   -8.038948635075E-06
    1.678804526291E-05    2.797097958987E+00    2.796479569609E+00    9.072718894564E-04    9.037851265511E-04   -9.549750029910E-06   -9.560709765249E-06    1.897829477134E+00    7.921940947449E-04   -8.078549798284E-06
